,filename, H,C,N,O,F,Cl,Br,V,Cu,Zn,Zr, total degree of unsaturation,metalic percentage, oxygetn-to-metal ratio,electronegtive-to-total ratio, weighted electronegativity per atom, nitrogen to oxygen ,largest_pore_diam1,largest_pore_diam2,density,ASA_unit_volume,ASA_unit_mass,helium void fraction,Henry Coef of propane,Henry Coef of propene,avg_loading_absolute_propane-1,avg_loading_absolute_propene-1,avg_loading_absolute_propane-0.1,avg_loading_absolute_propene-0.1,wc-propane,wc-propene,S-propane-1,S-propene-1,APS-propane,APS-propene
993,hMOF-27193.cif,11,48,2,8,0,0,15,0,0,2,0,35.5,4.166666666666666,4.0,0.2906976744186046,0.9069767441860463,0.25,8.814,7.36931,1.4197,1824.72,1285.29,0.777417,0.00334346,0.00198246,2.9438393117,2.2851222868,2.6907216237,1.8596763363,0.2531176880000001,0.4254459505000001,1.29084836061957,0.7746843320310907,0.3267365525986159,0.329586311978425
994,hMOF-7003233.cif,34,132,4,40,0,0,40,0,0,0,6,95.0,4.545454545454546,6.666666666666667,0.328125,1.0475,0.1,16.75013,14.39468,0.714189,1506.1,2108.83,0.837446,0.000184792,0.000125012,2.3682851888,1.8481399597,0.5735271003,0.3997905233,1.7947580885,1.4483494364,1.284013868961307,0.7788077871845279,2.304494277064485,1.127985819632642
995,hMOF-6003453.cif,5,16,0,10,0,0,1,2,0,0,0,14.0,12.5,5.0,0.3235294117647059,1.098823529411765,0.0,4.70079,3.72123,1.34043,131.334,97.9792,0.430929,0.000186085,0.000302899,1.4198726766,2.3117574515,0.863260741,1.3426045989,0.5566119356,0.9691528526000002,0.6154286481563012,1.624883734281458,0.3425549310739702,1.574760706222216
996,hMOF-5073452.cif,10,30,2,8,0,0,8,0,2,0,0,21.5,6.666666666666667,4.0,0.3,0.9546666666666668,0.25,6.3404,4.74395,1.4394,1539.22,1069.34,0.508903,0.000441221,0.000286117,1.8316012413,1.3074565625,1.3622372537,0.8996289927,0.4693639876,0.4078275698000001,1.403699783577303,0.7124030449385115,0.6588461278130998,0.2905376025353934
997,hMOF-24532.cif,8,32,2,8,0,0,12,0,0,2,0,22.5,6.25,4.0,0.34375,1.08,0.25,4.95418,4.58253,2.47398,790.236,319.418,0.573493,6.14606,2.37409,1.0134724754,0.704363133,1.0232242078,0.5956990338,-0.009751732400000046,0.1086640992,1.441736570769569,0.6936079865590292,-0.01405942922943856,0.0753702870573626
998,hMOF-1000922.cif,3,24,0,30,0,3,0,6,0,0,0,22.0,25.0,5.0,0.5,1.707272727272727,0.0,0.79589,0.00809,3.91839,0.0,0.0,1.12004e-101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
999,hMOF-24643.cif,11,44,2,8,0,0,13,0,0,2,0,32.5,4.545454545454546,4.0,0.2875,0.901,0.25,13.3956,12.48682,0.984585,1790.43,1818.47,0.844709,0.00103989,0.000700959,4.3840604012,3.2382923351,1.6615269998,1.1205509013,2.7225334014,2.1177414338,1.356535145686441,0.7371722016785454,3.693212244304351,1.561140115340225
1000,hMOF-5057066.cif,152,122,8,12,0,0,0,0,0,2,0,45.0,1.639344262295082,6.0,0.0675675675675675,0.2216216216216216,0.6666666666666666,13.63966,12.58874,0.45505,1669.56,3668.95,0.85999,0.00188163,0.00122794,10.1448064881,7.4732609924,3.6387553197,2.4760142933,6.506051168400001,4.9972466991,1.360204448059877,0.73518359789688,8.849559738562839,3.673893807822645
1001,hMOF-5080570.cif,56,92,4,12,0,0,0,0,2,0,0,64.0,2.173913043478261,6.0,0.0963855421686747,0.3219277108433734,0.3333333333333333,6.17708,4.39165,1.05834,698.487,659.986,0.327031,0.00746326,0.00367254,1.2401928889,0.9049637,1.1524816289,0.6829394887,0.08771126000000007,0.2220242113000001,1.373183735281277,0.7282346668599042,0.1204436756330274,0.1616857275508885
1002,hMOF-5015188.cif,12,42,0,13,0,0,10,0,0,4,0,32.0,9.523809523809524,3.25,0.2839506172839506,0.9175308641975308,0.0,9.13379,6.06254,1.09887,1967.13,1790.14,0.685815,0.000263764,0.000175443,2.8096925769,2.0944470519,1.3078653278,0.8642757235,1.5018272491,1.2301713284,1.344187929869683,0.743943594328323,2.01873806098961,0.9151780796895438
1003,hMOF-7001713.cif,25,62,0,32,0,0,17,0,0,0,6,42.0,9.67741935483871,5.333333333333333,0.3450704225352112,1.129577464788732,0.0,8.52244,2.8829,1.74249,0.0,0.0,0.564147,0.00595482,0.00301895,1.6153330631,1.2333779064,1.4592726173,0.9129590979,0.1560604458000001,0.3204188084999999,1.312310158989078,0.762014980338442,0.2047997084397045,0.2441639320591945
1004,hMOF-1003944.cif,8,52,0,32,0,18,0,0,0,0,6,40.0,11.53846153846154,5.333333333333333,0.4310344827586206,1.439310344827586,0.0,6.94676,2.30853,2.05822,0.0,0.0,0.444246,0.407771,0.158916,0.9726841452,0.732345607,0.9188720456,0.6785656949,0.0538120996,0.05377991209999999,1.330841481708576,0.7514042910025382,0.07161537436551346,0.04041045672167932
1005,hMOF-5053213.cif,32,64,12,16,0,0,32,0,0,4,0,30.0,6.25,4.0,0.375,1.164,0.75,2.97143,1.62065,3.47226,0.0,0.0,0.0181241,1.46553e-62,8.14859e-49,0.0,0.0,0.0,0.0,0.0,0.0,,,,
1006,hMOF-7002726.cif,36,108,4,40,0,30,0,0,0,0,6,75.0,5.555555555555555,6.666666666666667,0.3303571428571428,1.091785714285714,0.1,11.7656,9.10461,0.785963,1787.28,2274.0,0.724749,0.00033532,0.000218984,4.301707231,3.1649853152,1.0236705385,0.6968228133,3.2780366925,2.4681625019,1.361882763098694,0.7342775950293241,4.464301668320805,1.812316426036692
1007,hMOF-5044118.cif,16,52,4,16,16,0,0,0,0,4,0,36.0,7.692307692307693,4.0,0.3333333333333333,1.211851851851852,0.25,5.68566,4.56219,0.860325,1694.17,1969.22,0.554509,0.00039589,0.000273759,3.4996183855,2.3731618146,2.2397488511,1.4461619465,1.2598695344,0.9269998681,1.477623912771074,0.6767621932462111,1.861613351001199,0.6273584638743044
1008,hMOF-22962.cif,11,48,2,8,0,0,19,0,0,2,0,33.5,4.166666666666666,4.0,0.3222222222222222,0.9982222222222222,0.25,14.28441,12.06157,0.873701,1917.78,2195.01,0.815017,0.000201135,0.000143397,3.821273314,2.8603243332,0.7041254092,0.5127485376,3.1171479048,2.3475757956,1.338638753723825,0.7470275286877812,4.172734986454303,1.75370374499432
1009,hMOF-5053942.cif,12,52,4,12,0,0,16,0,0,2,0,38.0,3.846153846153846,6.0,0.3265306122448979,1.028571428571428,0.3333333333333333,13.18732,11.57889,0.775022,1917.55,2474.19,0.853623,0.000131645,9.76325e-05,4.655087667,3.4542916843,0.6357491766,0.473354414,4.0193384904,2.9809372703,1.350328488233945,0.7405605441294293,5.427427267442339,2.207564526909064
1010,hMOF-5017015.cif,42,114,30,39,0,0,0,0,0,12,0,86.5,10.52631578947368,3.25,0.2911392405063291,0.9508860759493672,0.7692307692307693,7.39003,3.95163,0.89843,1315.82,1464.58,0.567647,0.000553079,0.000324539,2.2668554462,1.743027596,1.4313106232,0.8848290689,0.8355448230000002,0.8581985270999999,1.303137182601868,0.7673789170863666,1.088829526581796,0.6585634563711128
1011,hMOF-1004644.cif,32,94,0,32,0,0,24,0,0,0,6,67.0,6.382978723404255,5.333333333333333,0.2978723404255319,0.963404255319149,0.0,9.08334,2.90913,1.59933,0.0,0.0,0.591786,0.00554097,0.00304607,1.7544556321,1.4684092231,1.5305849512,1.0708186394,0.2238706809,0.3975905837,1.19719766002982,0.8352839580183375,0.2680174553227624,0.3321010364237571
1012,hMOF-5073883.cif,8,32,2,8,0,0,14,0,2,0,0,21.5,6.25,4.0,0.3636363636363636,1.136969696969697,0.25,7.10859,5.77193,1.79882,1319.6,733.591,0.585188,0.00619704,0.00323009,1.5932426607,1.1387085991,1.4061322129,0.9092601045,0.1871104478000001,0.2294484946000001,1.401973805384849,0.7132800885145605,0.2623239465294291,0.1636610425378207
1013,hMOF-5082279.cif,14,74,4,12,0,22,0,0,2,0,0,56.0,2.702702702702702,6.0,0.296875,0.960625,0.3333333333333333,11.53372,8.27619,0.688612,2021.97,2936.3,0.823069,0.000681196,0.000444503,5.9806969918,4.4533279989,2.0337627816,1.323346451,3.9469342102,3.1299815479,1.345667270419653,0.7431257503113271,5.311260185165783,2.325969886243796
1014,hMOF-7000435.cif,22,66,0,32,0,18,0,0,0,0,6,47.0,9.090909090909092,5.333333333333333,0.3472222222222222,1.159444444444444,0.0,11.05099,1.97112,1.5564,0.0,0.0,0.503072,0.00947956,0.00479399,1.5339461035,1.3284570504,1.4413887113,1.0348138352,0.09255739220000003,0.2936432151999999,1.156999458144069,0.8643046398691406,0.1070888526226281,0.2537971933634525
1015,hMOF-5061479.cif,10,56,4,16,0,6,0,0,4,0,0,48.0,7.142857142857142,4.0,0.2708333333333333,0.8975,0.25,5.97921,5.32584,0.71588,2645.07,3694.86,0.693326,0.000302358,0.000218471,4.5985561615,3.5916887346,1.9851104025,1.4161278073,2.613445759,2.1755609273,1.282901684425454,0.7794829581565704,3.35279396637566,1.695812667261655
1016,hMOF-1003558.cif,28,84,4,32,0,0,26,0,0,0,6,57.0,7.142857142857142,5.333333333333333,0.3444444444444444,1.106666666666667,0.125,12.01288,5.30402,1.22714,1754.19,1429.49,0.685705,0.000315434,0.000210041,2.7532080085,2.0845618994,1.2596999786,0.858065501,1.4935080299,1.2264963984,1.323411187052074,0.7556230518403889,1.976525234721763,0.9267689516302536
1017,hMOF-5023892.cif,17,56,4,13,0,0,15,0,0,4,0,40.0,7.142857142857142,3.25,0.2935779816513761,0.9291743119266056,0.3076923076923077,10.14678,8.59334,1.15616,1448.9,1253.2,0.610935,4.57469e-05,4.01068e-05,1.8887561921,1.5713294905,0.2109256417,0.1914191754,1.6778305504,1.3799103151,1.204423478323203,0.8302727553868335,2.020818507549702,1.14570193950479
1018,hMOF-3000316.cif,210,222,90,96,0,0,0,0,0,24,0,95.5,10.81081081081081,4.0,0.2897196261682243,0.9405607476635516,0.9375,15.01533,12.3952,0.411734,1545.34,3753.25,0.791279,3.59442e-05,2.89642e-05,1.4736058649,1.1916365991,0.1789932672,0.1444010618,1.2946125977,1.0472355373,1.239104918850521,0.8070341621496172,1.604160837815921,0.8451548544182097
1019,hMOF-5071018.cif,30,34,38,8,0,0,0,0,2,0,0,10.5,5.88235294117647,4.0,0.4107142857142857,1.277142857142857,4.75,9.16571,5.83739,0.842953,1486.77,1763.76,0.527143,0.000102267,8.01882e-05,2.8549738004,2.3371285032,0.592325239,0.4596317149,2.2626485614,1.8774967883,1.224024492811885,0.8169771159584839,2.769537257779177,1.53387191132665
1020,hMOF-1003394.cif,71,74,25,32,0,0,0,0,0,0,6,33.25,8.108108108108109,5.333333333333333,0.2740384615384615,0.8946153846153846,0.78125,10.7687,1.96588,1.31142,0.0,0.0,0.412814,0.0086497,0.00422456,1.5227079857,1.1601215431,1.4600668552,0.9480246672,0.06264113050000009,0.2120968759,1.315175490520305,0.7603548022358476,0.08238407953208403,0.1612688781297856
1021,hMOF-6004854.cif,56,52,8,10,0,0,0,2,0,0,0,23.0,3.846153846153846,5.0,0.140625,0.45875,0.8,10.89093,10.29847,0.717125,1370.39,1910.95,0.724223,0.000551376,0.000624941,4.9876363834,4.9004507979,3.1930802389,3.0485569192,1.7945561445,1.851893878699999,1.019833618527463,0.9805521036302955,1.830148686496127,1.815878438459352
1022,hMOF-5079262.cif,32,160,16,40,0,0,40,0,4,0,0,121.0,2.5,10.0,0.3287671232876712,1.043287671232877,0.4,10.15145,8.50656,0.860704,2355.09,2736.24,0.831655,0.000165766,0.000118397,5.0247208396,3.6841812216,1.3165521625,0.9082230144,3.7081686771,2.7759582072,1.36660034778127,0.7317428256355557,5.067584603756473,2.031287502382739
1023,hMOF-5031370.cif,76,102,4,21,0,0,0,0,0,4,0,64.0,3.92156862745098,5.25,0.1207729468599033,0.4077294685990337,0.1904761904761904,22.75361,21.56993,0.284272,1459.18,5133.03,0.92167,0.00013345,0.000100716,7.0421231908,5.3362118325,0.7241934192,0.5451204164,6.3179297716,4.7910914161000004,1.322333893131489,0.7562386513680345,8.354412671411168,3.623208511092431
1024,hMOF-6005158.cif,36,110,2,34,30,0,0,6,0,0,0,77.5,5.454545454545454,5.666666666666667,0.3027522935779816,1.112110091743119,0.0588235294117647,16.98387,13.53815,0.494581,1435.99,2903.44,0.840476,0.000188682,0.000139245,4.6900407905,3.6129518726,0.9232063404,0.6691565969,3.7668344501,2.9437952757,1.300723589296058,0.7688028480679686,4.899610426218115,2.263198192087191
1025,hMOF-6004928.cif,16,34,2,22,0,0,0,2,0,0,0,26.5,5.88235294117647,11.0,0.3157894736842105,1.07578947368421,0.0909090909090909,6.35689,4.17605,0.913404,1482.53,1623.08,0.672575,0.00119664,0.00096113,3.2112846575,3.7285832369,2.6600597352,2.611009047,0.5512249222999999,1.1175741899,0.8629895457049571,1.158762588697551,0.4757013452769271,1.295003161350093
1026,hMOF-7001858.cif,88,94,0,52,0,0,0,0,0,0,6,51.0,6.382978723404255,8.666666666666666,0.2166666666666666,0.7453333333333333,0.0,6.69688,2.19477,1.40896,0.0,0.0,0.296248,0.0154373,0.00688301,1.0144516074,0.8271888194,0.9120312901,0.6160910105,0.1024203173000001,0.2110978089,1.228845410883225,0.8137720100051125,0.1258587368953089,0.1717854882562281
1027,hMOF-5011577.cif,112,160,0,52,0,0,0,0,0,16,0,105.0,10.0,3.25,0.1529411764705882,0.5261176470588235,0.0,4.61369,3.96712,1.08863,416.126,382.249,0.29385,0.000418301,0.000504978,0.9794943934,1.110617525,0.7771332731,0.8625703048,0.2023611203,0.2480472202000001,0.883706410308456,1.131597540014394,0.1788278192063106,0.280689624185729
1028,hMOF-5075088.cif,9,84,6,24,0,0,21,0,6,0,0,68.5,7.142857142857142,4.0,0.34,1.0864,0.25,5.1035,3.7486,1.8329,524.244,286.019,0.386733,0.0141388,0.00886408,0.9448488624,0.930583294,0.8944116512,0.7283760894,0.0504372112,0.2022072046,1.017367045329499,0.9829294202036257,0.0513131565332039,0.1987554103784739
1029,hMOF-20161.cif,3,8,2,8,0,0,1,0,0,2,0,6.5,25.0,4.0,0.4583333333333333,1.523333333333333,0.25,6.52149,4.59095,1.29018,1653.8,1281.83,0.557288,0.00117916,0.000686244,2.3850199352,1.7629707103,1.8774713211,1.2209025651,0.5075486140999999,0.5420681452,1.355556080463633,0.7377046323734359,0.6880106099741448,0.3998861817761163
1030,hMOF-5049713.cif,34,88,4,16,26,0,0,0,0,4,0,58.0,4.545454545454546,4.0,0.2674418604651162,0.9923255813953488,0.25,6.27875,5.16662,0.769148,2401.69,3122.53,0.730128,0.00164828,0.00097359,4.9677187139,3.560755717,3.9483044217,2.4506555374,1.0194142922,1.1101001796,1.397929886062317,0.7153434589032185,1.425069705345444,0.7941029022041483
1031,hMOF-5016940.cif,46,86,0,13,0,0,0,0,0,4,0,64.0,4.651162790697675,3.25,0.087248322147651,0.3001342281879194,0.0,12.1641,8.87791,0.42943,2241.16,5218.93,0.776703,0.000135117,9.90802e-05,6.0554536755,4.5836176397,0.6437890554,0.4804086379,5.4116646201,4.1032090018,1.323758851283482,0.755424599450592,7.163738941035035,3.099665016646828
1032,hMOF-1002903.cif,30,36,0,14,0,0,0,2,0,0,0,22.0,5.555555555555555,7.0,0.1707317073170731,0.5873170731707317,0.0,5.43934,3.89284,1.19298,417.203,349.716,0.545013,0.0460298,0.036171,1.6755880042,2.0969422045,1.5763488569,1.9470002023,0.09923914730000005,0.1499420022,0.8006659412145859,1.248960332299174,0.07945740527828747,0.1872716128933154
1033,hMOF-5066679.cif,11,34,6,8,0,0,17,0,2,0,0,19.5,5.88235294117647,4.0,0.3974358974358974,1.231794871794872,0.75,11.80387,10.62354,1.27411,1711.85,1343.56,0.730812,0.000222197,0.000155221,2.8089641953,2.0239985882,0.778836477,0.5458862308,2.0301277183,1.4781123574,1.390613916516134,0.7191068549819148,2.823123857373126,1.062920728639818
1034,hMOF-5077265.cif,96,120,12,16,0,0,0,0,4,0,0,70.0,3.333333333333333,4.0,0.1129032258064516,0.3690322580645161,0.75,4.91352,3.7991,0.975121,704.255,722.223,0.634771,0.0443025,0.0297915,2.5486217941,3.4230273435,2.4057489041,2.5638667579,0.1428728899999996,0.8591605855999997,0.7460459846527382,1.34039994929464,0.106589745900232,1.151618805374193
1035,hMOF-5083160.cif,16,90,8,20,24,0,0,0,2,0,0,69.0,2.222222222222222,10.0,0.325,1.179,0.4,23.06777,16.99021,0.243543,1113.31,4571.33,0.933192,5.31918e-05,4.30285e-05,2.5045820197,2.0246414873,0.2735787681,0.218813303,2.2310032516,1.8058281843,1.239531876152863,0.8067561788759328,2.765399646158886,1.456863045672332
1036,hMOF-5066222.cif,11,22,2,8,9,0,0,0,2,0,0,12.5,9.090909090909092,4.0,0.3518518518518518,1.285555555555556,0.25,6.40652,3.99152,1.18671,1249.91,1053.26,0.466899,0.000788723,0.000467286,2.375101079,1.6540666713,1.943966161,1.2839247415,0.4311349179999997,0.3701419298000002,1.43879744882825,0.6950248631691665,0.6203158201191762,0.2572578441124163
1037,hMOF-5043740.cif,26,92,4,16,0,0,30,0,0,4,0,64.0,4.347826086956522,4.0,0.2906976744186046,0.9069767441860463,0.25,4.62855,4.1354,2.06102,1299.95,630.73,0.746098,1.7187,0.879504,1.5658154163,1.375607203,1.5906602938,1.3209533483,-0.02484487750000008,0.05465385469999995,1.140556217757078,0.8767651996729424,-0.02833697951203801,0.04791859782894144
1038,hMOF-1002847.cif,58,53,2,10,0,0,0,2,0,0,0,24.5,3.773584905660377,5.0,0.096,0.3238399999999999,0.2,4.5347,3.45977,0.992352,0.0,0.0,0.570888,0.0109863,0.024505,1.5223889408,3.9139538425,1.466204172,3.4091666296,0.0561847687999999,0.5047872128999997,0.3897449473871588,2.565780535973531,0.02189772975991564,1.295173205667146
1039,hMOF-5001128.cif,0,36,0,26,0,0,0,0,0,8,0,37.0,22.22222222222222,3.25,0.3714285714285714,1.277714285714286,0.0,5.54306,4.26827,0.848471,3345.06,3942.46,0.714119,0.000113808,9.20083e-05,4.011017184,3.3802398176,0.7910233965,0.6261023088,3.2199937875,2.7541375088,1.188988303661869,0.8410511667105391,3.828534951201383,2.316370565057498
1040,hMOF-26202.cif,28,30,2,8,0,0,0,0,0,2,0,16.5,6.666666666666667,4.0,0.1428571428571428,0.48,0.25,4.87324,4.35409,1.19337,1409.54,1181.14,0.738941,6.67553,3.00244,2.9010680437,2.3797677754,2.9570990157,2.0397877301,-0.05603097199999985,0.3399800452999999,1.221501230436598,0.8186647504583947,-0.0684419012405584,0.2783296789463582
1041,hMOF-5054662.cif,42,47,4,12,0,0,0,0,0,2,0,26.0,4.25531914893617,6.0,0.1495327102803738,0.4994392523364486,0.3333333333333333,8.5813,7.33156,0.66603,1931.36,2899.81,0.812677,0.00127544,0.000764962,6.5983250645,5.1912411287,5.6171026089,3.628302386,0.9812224556000002,1.5629387427,1.27360008153118,0.7851758291329207,1.249684999452385,1.227181723183437
1042,hMOF-5055915.cif,24,88,8,24,0,0,24,0,0,4,0,63.0,4.545454545454546,6.0,0.3255813953488372,1.034418604651163,0.3333333333333333,4.72614,3.49434,2.51867,0.0,0.0,0.490275,10.0045,3.86757,0.7189031489,0.6327442111,0.7644864298,0.3733060996,-0.04558328090000008,0.2594381115,1.138446898758927,0.8783896737653254,-0.05189414477586211,0.2278877581227771
1043,hMOF-31641.cif,40,36,2,14,0,0,0,0,2,0,0,16.5,5.555555555555555,7.0,0.1702127659574468,0.5770212765957446,0.1428571428571428,6.69291,4.83741,0.764019,1896.84,2482.72,0.568745,0.000804842,0.000484662,3.9091799146,3.038019498,2.5267630577,1.6398712724,1.3824168569,1.3981482256,1.289334711431198,0.7755937935541749,1.782398039268785,1.084395086244142
1044,hMOF-24751.cif,8,32,2,8,0,0,10,0,0,2,0,23.5,6.25,4.0,0.3225806451612903,1.019354838709677,0.25,4.77523,4.31721,2.86047,747.802,261.426,0.673804,259.511,86.3822,0.8915705059,0.6275134461,0.8981679393,0.6091849454,-0.006597433400000074,0.01832850070000003,1.42364999200051,0.7024198402830755,-0.009392436007134004,0.01287430253432226
1045,hMOF-5057182.cif,21,78,6,16,0,0,15,0,0,2,0,59.5,2.564102564102564,8.0,0.2681159420289855,0.8527536231884059,0.375,20.27234,18.63915,0.550721,1524.58,2768.33,0.888842,0.000204187,0.000144488,4.5079329725,3.4160064965,0.9649697877,0.6825238248,3.5429631848,2.7334826717,1.322297981749676,0.7562591895336569,4.684853068674443,2.067221389904137
1046,hMOF-5081754.cif,48,228,18,48,0,0,54,0,6,0,0,173.5,2.631578947368421,8.0,0.2985074626865671,0.9444776119402986,0.375,4.63094,2.49644,2.64665,0.0,0.0,0.146997,0.00791181,0.00656614,0.2351291159,0.4422033873,0.2195404777,0.3237156244,0.0155886382,0.1184877629,0.5327885941261108,1.876917056830426,0.008305448630918588,0.2223917032126892
1047,hMOF-7002351.cif,142,222,12,32,0,0,0,0,0,0,6,149.0,2.702702702702702,5.333333333333333,0.1062801932367149,0.3540096618357488,0.375,17.64606,2.7781,0.76943,0.0,0.0,0.668421,0.00402755,0.00231754,4.6478879396,3.3793478622,2.6669472932,1.7064890641,1.980940646400001,1.6728587981,1.378139949974391,0.7256157112480358,2.730013443331934,1.213852626600866
1048,hMOF-6002333.cif,14,28,0,10,0,0,10,2,0,0,0,17.0,7.142857142857142,5.0,0.3125,1.0,0.0,9.51329,8.90159,1.38392,1516.06,1095.48,0.633629,0.000400862,0.000310342,2.3407629341,1.7172349736,1.7081344768,1.1340901912,0.6326284572999998,0.5831447824,1.365835133698745,0.7321527872049635,0.864066173557976,0.4269510777781919
1049,hMOF-5042499.cif,8,40,4,16,0,0,16,0,0,4,0,28.0,10.0,4.0,0.4090909090909091,1.301818181818182,0.25,2.76933,2.24623,3.53497,0.0,0.0,0.0565195,7.65177e-68,5.97207e-50,0.0,0.0,0.0,0.0,0.0,0.0,,,,
1050,hMOF-7002736.cif,110,86,44,36,0,0,0,0,0,0,6,21.0,6.976744186046512,6.0,0.2836879432624113,0.9134751773049646,1.222222222222222,9.71464,5.36669,1.18247,1321.99,1117.99,0.536418,0.00591828,0.00322797,2.5288354765,1.7838760777,2.2530857911,1.3972941627,0.2757496853999997,0.3865819150000001,1.420451687335315,0.7040014165324708,0.3916891059086117,0.2721542157658353
1051,hMOF-5049910.cif,88,74,2,8,0,0,0,0,0,2,0,30.5,2.702702702702702,4.0,0.057471264367816,0.193103448275862,0.25,9.13985,7.65388,0.749931,2045.65,2727.79,0.852446,1.62109,0.585618,5.9898500841,3.9835927168,5.4253895811,3.0069275477,0.5644605030000003,0.9766651690999999,1.506647295029422,0.6637253478628333,0.8504428899958975,0.6482374291064104
1052,hMOF-28337.cif,14,72,4,16,0,0,26,0,4,0,0,52.0,5.555555555555555,4.0,0.3382352941176471,1.06,0.25,4.57961,3.98954,1.80026,1397.91,776.502,0.621866,0.0279879,0.0230905,1.4982708685,1.7925546846,1.4235067185,1.5514599066,0.07476414999999981,0.2410947779999999,0.8375070954331565,1.194019734821235,0.06261550610902866,0.2878719228943443
1053,hMOF-5017873.cif,62,64,0,24,0,0,0,0,0,4,0,34.0,6.25,6.0,0.1558441558441558,0.5361038961038961,0.0,13.42851,6.87448,0.416944,2470.95,5926.34,0.787931,9.26601e-05,6.88607e-05,4.5753908786,3.4686398362,0.4714162203,0.3562770724,4.1039746583,3.1123627638,1.321720322137419,0.7565897136111602,5.424306707412079,2.354781652117481
1054,hMOF-5081743.cif,7,42,4,12,13,0,0,0,2,0,0,32.0,4.761904761904762,6.0,0.3625,1.31475,0.3333333333333333,5.03218,3.87845,1.16738,1903.27,1630.38,0.739757,0.0643044,0.0515304,2.860149544,3.1011448443,2.7571294379,2.7046931301,0.1030201060999998,0.3964517141999999,0.9241389241045592,1.082088389436627,0.09520489001239134,0.428995796908068
1055,hMOF-23724.cif,8,24,2,8,0,6,0,0,0,2,0,17.5,8.333333333333332,4.0,0.32,1.0512,0.25,7.31052,6.5475,1.20197,1483.68,1234.38,0.652252,0.00950215,0.00450684,2.576529467,1.8537940902,2.406237294,1.4101725783,0.170292173,0.4436215119,1.392657086605287,0.7180518518292109,0.2371586015218635,0.3185432481310693
1056,hMOF-5054629.cif,44,46,4,19,0,0,0,0,0,2,0,24.0,4.347826086956522,9.5,0.2,0.6740869565217391,0.2105263157894736,4.66033,4.33454,1.21514,731.047,601.613,0.554914,1.86565,1.0044,2.0558929384,2.19126564,2.0944230938,2.0629760819,-0.03853015540000015,0.1282895581000001,0.9401042996862654,1.063711760847943,-0.03622236475912012,0.1364631117449556
1057,hMOF-7001575.cif,28,80,0,32,0,0,26,0,0,0,6,54.0,7.5,5.333333333333333,0.3372093023255814,1.087441860465116,0.0,7.45997,4.16015,1.70193,1173.33,689.411,0.487043,0.00107048,0.000626142,1.3732381518,1.0572704036,1.0921052631,0.7192316907,0.2811328887000002,0.3380387129,1.301458603116358,0.7683686577548361,0.3658828166175688,0.2597383521001454
1058,hMOF-33277.cif,6,12,4,8,0,0,0,0,2,0,0,9.0,16.66666666666666,4.0,0.375,1.24,0.5,4.6454,3.97485,1.19124,781.102,655.706,0.350578,4.2768e-05,4.18175e-05,0.9028232584,0.8933149115,0.2094365453,0.2055525151,0.6933867131,0.6877623963999999,1.012671828166289,0.987486737742834,0.7021731903811907,0.6791562451632298
1059,hMOF-5080781.cif,124,142,8,24,0,0,0,0,4,0,0,79.0,2.816901408450704,6.0,0.1059602649006622,0.3539072847682119,0.3333333333333333,7.13938,5.56815,0.692421,2462.42,3556.25,0.801344,0.032844,0.0193111,6.1928925405,4.5658303595,5.8057931644,3.6111353831,0.3870993761000001,0.9546949763999995,1.359077885028259,0.7357930042244836,0.5260982013657467,0.702457884803378
1060,hMOF-5040049.cif,10,56,4,16,0,0,18,0,0,4,0,42.0,7.142857142857142,4.0,0.3518518518518518,1.115555555555556,0.25,4.74973,4.03283,2.12647,481.947,226.642,0.4096,0.211875,0.143962,0.745686833,0.7879133188,0.7559666659,0.7202996042,-0.0102798328999999,0.06761371459999999,0.9483062345607663,1.054511679408263,-0.009748429629312785,0.07129945173387699
1061,hMOF-5079242.cif,120,114,6,37,0,0,0,0,2,0,0,53.5,1.754385964912281,18.5,0.1541218637992831,0.5215770609318997,0.1621621621621621,13.5426,12.81527,0.694297,1452.1,2091.47,0.717199,0.00607957,0.00376836,5.1348419711,3.9482446295,2.5602805799,1.8686641551,2.5745613912,2.0795804744,1.303147580707309,0.7673727939986891,3.355033448324724,1.595813478985447
1062,hMOF-3000680.cif,144,140,16,64,0,0,0,0,0,16,0,65.0,11.42857142857143,4.0,0.2105263157894736,0.7073684210526316,0.25,9.30665,6.89992,0.472879,2725.49,5763.6,0.793017,5.41968e-05,4.24573e-05,6.8089448208,5.0060232737,0.2970696809,0.228352754,6.5118751399,4.7776705197,1.362879701753704,0.7337404751961869,8.874902448524269,3.505570237455491
1063,hMOF-5016025.cif,36,30,34,13,0,0,0,0,0,4,0,4.5,13.33333333333333,3.25,0.4017094017094017,1.265641025641026,2.615384615384615,9.26605,4.4814,1.10241,1355.62,1229.69,0.481254,0.000420407,0.000250558,2.432199195,1.7559422107,1.6495053876,1.0363320771,0.7826938073999998,0.7196101336,1.387904214549914,0.7205108173292001,1.086304033992578,0.5184868855185109
1064,hMOF-6001216.cif,0,10,0,10,0,0,0,2,0,0,0,11.0,20.0,5.0,0.4545454545454545,1.563636363636363,0.0,4.74628,3.72058,1.04393,2028.63,1943.26,0.587971,3.70717e-05,4.31436e-05,2.4618810081,2.9174134221,0.2369043433,0.2751912529,2.2249766648,2.6422221692,0.8455507018825923,1.182661190835193,1.881330580594029,3.124853617077219
