filename, H,C,N,O, total degree of unsaturation,metalic percentage, oxygetn-to-metal ratio,electronegtive-to-total ratio, weighted electronegativity per atom, nitrogen to oxygen ,largest_pore_diam1,largest_pore_diam2,density,ASA_unit_volume,ASA_unit_mass,helium void fraction,Henry Coef of propane,Henry Coef of propene,avg_loading_absolute_propane-1,avg_loading_absolute_propene-1,avg_loading_absolute_propane-0.1,avg_loading_absolute_propene-0.1,wc-propane,wc-propene,S-propane-1,S-propene-1,APS-propane,APS-propene
hMOF-6003969.cif,56,61,0,33,34,6.557377049,8.25,0.214285714,0.737142857,0,12.72391,11.98099,0.9432,1041.93,1104.67,0.610712,0.00100076,0.000622399,3.092830803,2.562262551,2.181869779,1.39832552,0.910961023,1.163937031,1.209492295,0.826793196,1.101800338,0.962335218
hMOF-5079657.cif,12,48,4,12,36,4.166666667,6,0.311111111,0.988444444,0.333333333,6.85727,5.96681,1.40315,1911.24,1362.1,0.781267,0.0927121,0.0369285,2.775595075,1.807131786,2.57785285,1.444702139,0.197742226,0.362429647,1.538993751,0.649775218,0.304324049,0.235497803
hMOF-7001310.cif,36,60,0,32,28,10,5.333333333,0.37804878,1.249268293,0,5.84091,1.51342,2.25126,0,0,0.143936,0.0608331,0.0220252,0.254419263,0.092852288,0.256424581,0.090608242,-0.002005318,0.002244046,2.74554112,0.364226925,-0.005505682,0.000817342
hMOF-5079267.cif,7,32,4,12,24,6.25,6,0.378787879,1.213333333,0.333333333,4.74473,3.78703,1.80216,1201.96,666.954,0.776447,0.0769363,0.0793946,1.471240422,2.200332874,1.455338213,1.75871983,0.015902209,0.441613044,0.669986164,1.492568136,0.01065426,0.659137557
hMOF-32441.cif,27,90,18,24,56.5,6.666666667,4,0.378787879,1.186666667,0.75,4.08576,2.30233,2.75095,0,0,0.192852,1.11E-07,1.73E-06,0.00510949,0.101412886,0.000617688,0.010686184,0.004491802,0.090726702,0.050484146,19.80819861,0.000226765,1.797132529
hMOF-5076142.cif,12,44,16,16,35,9.090909091,4,0.347826087,1.126956522,1,3.01845,1.60819,1.62261,0,0,0.043278,2.80E-36,1.58E-29,0,0,0,0,0,0,0,0,0,0
hMOF-5011362.cif,49,48,13,13,21.25,8.333333333,3.25,0.204724409,0.663307087,1,18.34074,13.06966,0.302612,1713.27,5661.6,0.874758,4.54E-05,3.65E-05,2.406263628,1.942451551,0.229186135,0.183368475,2.177077494,1.759083076,1.241262354,0.805631458,2.702324335,1.417172663
hMOF-20616.cif,10,36,4,16,24,11.11111111,4,0.404761905,1.293333333,0.25,3.39485,2.33963,3.20357,0,0,0.175987,3.59E-26,1.63E-19,0,0,0,0,0,0,0,0,0,0
hMOF-1004635.cif,22,74,0,32,51,8.108108108,5.333333333,0.3625,1.169,0,10.18358,3.49717,1.85221,0,0,0.583874,0.00387834,0.00201105,1.546911329,1.116953822,1.39777725,0.861276871,0.14913408,0.255676951,1.387716572,0.720608242,0.206955834,0.184242918
hMOF-7002760.cif,21,86,2,36,61.5,6.976744186,6,0.372222222,1.198666667,0.055555556,9.45555,5.26339,1.86777,1301.97,697.072,0.556193,0.00304959,0.00166536,1.511422714,1.111743432,1.341344542,0.863364516,0.170078172,0.248378916,1.36223472,0.734087882,0.231686391,0.182331952
hMOF-7000548.cif,18,74,0,32,54,8.108108108,5.333333333,0.363636364,1.176103896,0,11.95709,3.55153,1.3773,0,0,0.645361,0.000399067,0.000255191,2.227229714,1.657129583,1.367517468,0.880988939,0.859712247,0.776140644,1.346725597,0.742541764,1.157796488,0.576316843
hMOF-5050438.cif,52,68,4,16,42,5.882352941,4,0.138888889,0.466666667,0.25,5.33747,3.8801,0.767713,672.736,876.286,0.647929,0.0017284,0.00119849,3.860128685,4.268814557,2.747037555,2.455710684,1.11309113,1.813103873,0.906076918,1.10365906,1.008546181,2.001048517
hMOF-5082674.cif,21,82,6,16,59.5,2.43902439,8,0.3,0.9424,0.375,19.92919,18.38991,0.722149,1514.17,2096.75,0.872296,0.000359274,0.000246947,3.722656499,2.786138064,1.148381027,0.820821566,2.574275472,1.965316499,1.33881603,0.746928613,3.446481268,1.467951126
hMOF-20316.cif,8,16,2,11,12.5,12.5,5.5,0.333333333,1.126153846,0.181818182,5.63807,4.77202,0.821664,2545.15,3097.55,0.65562,0.000365918,0.000261596,4.40767083,3.502434217,2.53931205,1.767663874,1.86835878,1.734770343,1.260984474,0.793031176,2.355971413,1.375726964
hMOF-8230.cif,0,8,0,13,9,50,3.25,0.52,1.7888,0,7.93885,5.19433,1.16462,2216.13,1902.87,0.652163,8.10E-05,5.76E-05,3.088164172,2.345443713,0.51327552,0.365196262,2.574888653,1.980247451,1.319307217,0.757973569,3.397069183,1.500975228
hMOF-7002252.cif,36,74,4,32,42,8.108108108,5.333333333,0.355555556,1.139555556,0.125,8.16038,3.72134,2.08417,1032.73,495.513,0.463932,0.0034385,0.00180754,1.092215112,0.782561889,1.010638528,0.624744496,0.081576584,0.157817393,1.398492239,0.715055809,0.11408422,0.112848243
hMOF-31140.cif,10,32,4,16,20,12.5,4,0.425,1.5365,0.25,3.43455,1.7558,1.94921,0,0,0.0669897,2.90E-28,9.01E-22,0,0,0,0,0,0,0,0,0,0
hMOF-6003859.cif,14,64,0,20,47,6.25,5,0.338709677,1.115483871,0,5.42765,5.0887,1.73319,908.018,523.901,0.662482,42.8394,12.0816,1.628783991,0.907064322,1.659421154,0.747384433,-0.030637163,0.159679889,1.799268513,0.555781415,-0.055124483,0.088747115
hMOF-1004246.cif,17,46,0,32,33,13.04347826,5.333333333,0.383928571,1.293214286,0,8.65649,3.2789,1.52154,0,0,0.509829,0.00533491,0.00279684,1.505763173,1.17659824,1.340409879,0.86417481,0.165353294,0.31242343,1.282327777,0.779831817,0.212037121,0.243637731
hMOF-5056542.cif,20,124,8,24,91,3.225806452,6,0.339285714,1.058571429,0.333333333,6.03516,3.91838,1.65828,1795.37,1082.67,0.743112,0.0109312,0.0120835,1.845132014,2.150393047,1.738702209,1.718284321,0.106429805,0.432108726,0.859765808,1.16310743,0.091504707,0.50258887
hMOF-7002911.cif,154,246,2,36,169.5,2.43902439,6,0.085585586,0.292612613,0.055555556,13.3463,4.15029,0.887326,575.995,649.136,0.631283,0.00783399,0.00411402,3.784305692,2.857383215,3.284804117,2.083375489,0.499501575,0.774007726,1.327053082,0.75354936,0.662865104,0.583253026
hMOF-35126.cif,22,88,4,16,64,4.545454545,4,0.2875,0.901,0.25,5.36495,4.75347,2.03816,1097.85,538.646,0.668359,2.08677,0.797406,1.407634187,0.857185677,1.446245227,0.712942139,-0.03861104,0.144243538,1.645452968,0.607735389,-0.06353265,0.087661903
hMOF-5047477.cif,26,72,4,16,54,5.555555556,4,0.227272727,0.748484848,0.25,6.04524,5.03921,1.01093,928.199,918.161,0.576563,0.0125731,0.00591309,1.997710504,1.468125901,1.777384656,0.995747135,0.220325848,0.472378765,1.363451913,0.73343254,0.300403699,0.346457958
hMOF-5075867.cif,52,54,6,15,27.5,3.703703704,7.5,0.162790698,0.541395349,0.4,10.97284,9.05213,0.498508,1983.25,3978.37,0.795205,0.000421981,0.000297027,8.273331201,5.887709937,2.143620899,1.47109749,6.129710302,4.416612447,1.408006234,0.710224128,8.630670316,3.136784726
hMOF-1003658.cif,20,56,0,32,40,10.71428571,5.333333333,0.359375,1.2953125,0,9.19085,2.63081,1.68842,0,0,0.455406,0.0165699,0.0073169,1.275700926,1.069678033,1.195462995,0.812545836,0.080237931,0.257132197,1.194995767,0.836823048,0.095883988,0.215174149
hMOF-5049034.cif,32,76,4,16,50,5.263157895,4,0.263157895,0.857894737,0.25,5.30705,4.34521,1.26997,1044.65,822.578,0.571758,0.189956,0.0921284,2.246165081,1.332917532,2.205635237,1.286238074,0.040529844,0.046679458,1.688530711,0.592230863,0.068435886,0.027645016
hMOF-5033518.cif,140,252,6,25,181.5,1.587301587,6.25,0.072599532,0.24412178,0.24,27.04463,17.80951,0.244598,1152.04,4709.94,0.884272,0.000196177,0.000145588,3.714956927,2.914415701,0.871424477,0.625632844,2.843532451,2.288782857,1.277241019,0.782937586,3.631876286,1.791974124
hMOF-7002640.cif,58,232,8,80,169,5.172413793,6.666666667,0.337719298,1.085263158,0.1,10.28374,5.44322,1.76313,508.569,288.447,0.5217,0.00619586,0.00305201,1.357367108,0.929843969,1.262480356,0.718680163,0.094886752,0.211163805,1.462708602,0.68366317,0.138791669,0.144364917
hMOF-5031750.cif,106,101,2,17,48.5,3.96039604,4.25,0.082608696,0.280695652,0.117647059,8.87033,6.86463,0.643148,2328.28,3620.14,0.803773,0.00744421,0.00413208,6.753224087,4.791053513,5.718074741,3.413542751,1.035149346,1.377510762,1.412377246,0.708026133,1.462021382,0.975313618
hMOF-5042846.cif,16,44,12,16,34,9.090909091,4,0.304347826,0.994782609,0.75,3.56553,2.67505,1.73947,0,0,0.256604,1.67E-09,8.54E-08,0.000108374,0.005977514,3.39E-06,0.000558804,0.000104988,0.005418709,0.018166694,55.0457901,1.91E-06,0.29827714
hMOF-12183.cif,9,18,0,13,13,22.22222222,3.25,0.340425532,1.140425532,0,11.69346,7.72354,0.73515,2235.16,3040.41,0.785612,2.76E-05,0.000021726,3.738434361,2.831939328,0.149154324,0.116613751,3.589280037,2.715325577,1.32274579,0.756003162,4.74770506,2.052794722
hMOF-5009990.cif,8,18,0,13,11,22.22222222,3.25,0.411764706,1.341176471,0,6.79151,4.97728,1.54194,1706.39,1106.66,0.534077,0.000190785,0.00013279,1.713438376,1.395823193,0.852016325,0.622286553,0.861422051,0.77353664,1.230010029,0.813001501,1.059557762,0.62888645
hMOF-6004255.cif,51,60,23,20,29.75,6.666666667,5,0.272151899,0.877974684,1.15,15.24144,13.18789,0.549924,1519.68,2763.43,0.739602,0.000229079,0.000167027,5.87710204,4.308982758,0.995375481,0.720986282,4.88172656,3.587996476,1.366655482,0.731713305,6.671638366,2.625384761
hMOF-8886.cif,24,120,0,39,88,10,3.25,0.341772152,1.090632911,0,4.79578,4.45788,2.3873,581.917,243.756,0.474054,0.842446,0.548691,0.78891959,0.645907011,0.794487132,0.598497642,-0.005567541,0.047409369,1.223864436,0.81708396,-0.006813916,0.038737435
hMOF-36687.cif,8,22,2,8,16.5,9.090909091,4,0.304347826,0.987826087,0.25,4.7458,3.56048,1.67883,0,0,0.709008,0.102501,0.0816504,1.71636193,2.526253222,1.804727127,2.042746978,-0.088365197,0.483506244,0.68077338,1.4689176,-0.060156674,0.710230832
hMOF-5039492.cif,10,12,6,8,6.5,16.66666667,4,0.368421053,1.204210526,0.75,5.9041,5.20636,0.919875,2419.45,2630.19,0.64384,0.000571247,0.000389651,4.127851133,2.921057973,3.34784427,2.140849927,0.780006864,0.780208046,1.41597121,0.706229048,1.104467263,0.551005586
hMOF-22343.cif,56,86,2,8,58.5,2.325581395,4,0.064935065,0.218181818,0.25,8.36553,7.28156,1.01283,1155.04,1140.4,0.439939,0.00127222,0.000860405,2.212224325,1.716268657,1.686467264,1.124241873,0.525757061,0.592026784,1.291559639,0.774257703,0.6790466,0.458381298
hMOF-24849.cif,11,40,2,8,29.5,5,4,0.283783784,0.894054054,0.25,7.10338,5.39379,2.05873,1204.67,585.154,0.660691,0.377649,0.135649,1.406209454,1.015616699,1.383997713,0.93509886,0.022211741,0.080517839,1.387365062,0.72079082,0.030815793,0.058036519
hMOF-5048352.cif,40,62,4,16,42,6.451612903,4,0.158730159,0.533333333,0.25,5.66615,4.28051,0.772303,824.495,1067.58,0.597144,0.0040065,0.00226449,4.252879209,2.436396736,3.95673649,2.038488308,0.29614272,0.397908428,1.749063641,0.571734485,0.517972463,0.22749797
hMOF-5077146.cif,13,44,6,8,31.5,4.545454545,4,0.297619048,0.932380952,0.75,8.50274,6.25332,1.5745,1498.02,951.424,0.625633,0.527539,0.292036,1.928643616,1.444807813,1.479347668,0.959396563,0.449295948,0.485411249,1.337557545,0.747631385,0.600959185,0.362908685
hMOF-5016023.cif,24,30,34,13,10.5,13.33333333,3.25,0.447619048,1.410285714,2.615384615,8.92931,3.73839,1.10131,1240.87,1126.72,0.500393,0.000190903,0.000124435,1.919694775,1.553395679,0.945509247,0.648345171,0.974185528,0.905050508,1.238285145,0.807568438,1.206319468,0.730890225
hMOF-34349.cif,9,30,2,8,21.5,6.666666667,4,0.316666667,1.034,0.25,7.11509,6.00473,1.56381,1266.12,809.637,0.705558,0.377586,0.138597,1.902199336,1.550352327,1.885731166,1.407090692,0.016468169,0.143261635,1.229408448,0.813399323,0.020246106,0.116528917
hMOF-6005138.cif,46,59,2,14,36.5,3.389830508,7,0.130081301,0.44097561,0.142857143,5.56266,4.18475,0.850313,899.942,1058.37,0.702078,0.00731845,0.00695407,3.489107579,4.772354097,3.103751108,3.775152732,0.385356471,0.997201365,0.732575303,1.365047382,0.282302634,1.361227112
hMOF-6004032.cif,62,54,0,21,24,3.703703704,10.5,0.151079137,0.51971223,0,5.43638,3.77053,1.3904,465.121,334.524,0.504477,0.242008,0.404344,1.247919278,1.921941257,1.295773066,1.419468333,-0.047853787,0.502472925,0.650604342,1.537032472,-0.031133882,0.772317201
hMOF-1002237.cif,5,20,0,10,16,10,5,0.357142857,1.195238095,0,7.42007,7.12728,1.26336,1475.1,1167.6,0.717122,0.0136986,0.00665459,2.593386159,1.986854141,2.487002881,1.478102931,0.106383278,0.508751211,1.307891676,0.764589314,0.139137804,0.388985739
hMOF-36739.cif,9,26,2,8,18.5,7.692307692,4,0.314814815,1.005925926,0.25,6.12578,5.31167,1.2667,2355.43,1859.5,0.703936,0.00119753,0.000778093,2.72392525,2.236469864,2.260429228,1.524839995,0.463496021,0.711629869,1.22040143,0.819402514,0.565651207,0.583111304
hMOF-7002209.cif,30,90,12,32,61,6.666666667,5.333333333,0.350515464,1.121649485,0.375,16.15317,7.66408,0.811243,1835.91,2263.09,0.780158,0.000107323,7.81E-05,3.294545736,2.475270492,0.389573211,0.28313668,2.904972525,2.192133813,1.333654852,0.749819189,3.874230704,1.643703998
hMOF-5050260.cif,36,108,6,24,77.5,5.555555556,4,0.264705882,0.842352941,0.25,4.17585,2.82405,1.7533,0,0,0.383235,6.30E-06,1.24E-05,0.132408648,0.310553657,0.02691769,0.061955683,0.105490958,0.248597974,0.427218723,2.340721383,0.045067712,0.581898594
hMOF-5021473.cif,180,168,0,26,79,4.761904762,3.25,0.068062827,0.234136126,0,8.12755,3.32855,0.949304,0,0,0.669535,0.125828,0.0633743,3.219763686,2.621848255,3.1521276,2.299901757,0.067636086,0.321946498,1.230515302,0.812667667,0.083227239,0.261635509
hMOF-7003150.cif,30,120,2,36,87.5,5,6,0.32173913,1.028173913,0.055555556,10.84414,7.30302,1.31117,1927.32,1469.92,0.750195,0.00181372,0.00112868,2.931485602,2.260065364,2.022684379,1.386831739,0.908801223,0.873233625,1.299682702,0.769418565,1.181153229,0.671882163
hMOF-6004194.cif,44,44,0,16,23,4.545454545,8,0.150943396,0.519245283,0,10.74418,10.242,0.802948,1584.85,1973.79,0.753958,0.00750192,0.00420521,5.385174784,3.748824052,4.492790777,2.759026304,0.892384007,0.989797748,1.43937952,0.694743802,1.284479264,0.687655851
hMOF-5651.cif,40,36,0,20,17,11.11111111,5,0.2,0.688,0,8.81232,6.39843,0.838262,1877.23,2239.43,0.635951,0.000608019,0.000370899,3.772903944,2.776676145,2.498868631,1.551724269,1.274035314,1.224951876,1.361510805,0.734478196,1.734612846,0.899700444
hMOF-5018530.cif,10,68,0,26,57,11.76470588,3.25,0.317460317,1.152063492,0,7.65275,5.90552,0.745131,2564.76,3442.03,0.711218,0.000107601,7.39E-05,4.222484003,3.152931507,0.617937691,0.421405037,3.604546311,2.73152647,1.34191204,0.745205327,4.836984093,2.035548076
hMOF-5072105.cif,44,72,2,8,50.5,2.777777778,4,0.078125,0.2625,0.25,8.0995,6.62492,0.852064,1070.03,1255.8,0.469714,0.000770031,0.000619296,2.262440081,1.87023161,1.524966255,1.08059333,0.737473826,0.78963828,1.212138557,0.824988195,0.89392046,0.651442259
hMOF-22568.cif,7,30,2,8,22.5,6.666666667,4,0.327586207,1.03862069,0.25,12.54474,11.70022,1.20576,1377.39,1142.34,0.664602,0.000111298,8.03E-05,2.699695345,1.984038109,0.7105283,0.496546541,1.989167045,1.487491568,1.363437771,0.733440147,2.712105482,1.090986035
hMOF-7003370.cif,32,156,6,44,116.5,3.846153846,7.333333333,0.331034483,1.054344828,0.136363636,28.34271,12.71369,0.512839,1225.61,2389.86,0.906831,0.000262548,0.000173552,2.141510396,1.696596702,0.618359772,0.443814928,1.523150625,1.252781775,1.264771706,0.790656523,1.926437815,0.990520082
hMOF-7001803.cif,130,119,0,47,55,5.042016807,7.833333333,0.155629139,0.535364238,0,14.135,3.88384,0.94684,1276.51,1348.18,0.631431,0.00330209,0.00197501,3.655834921,2.727552847,3.051734476,1.941304316,0.604100444,0.78624853,1.343024626,0.744587985,0.811321773,0.585431209
hMOF-5080409.cif,15,62,6,16,43.5,3.225806452,8,0.352459016,1.144590164,0.375,20.03035,19.84649,0.660823,1251.23,1893.44,0.871448,0.000663123,0.000447496,5.4802573,4.073336092,2.065190203,1.414153726,3.415067097,2.659182365,1.348097418,0.741786155,4.603843137,1.972544661
hMOF-5058524.cif,78,270,24,60,205,2.222222222,10,0.2625,0.841,0.4,9.73953,6.30196,0.949115,2045.65,2155.32,0.763097,0.00188682,0.00109641,4.127100082,3.113933021,3.044981672,1.969087829,1.08211841,1.144845191,1.328025172,0.752997775,1.437080487,0.862065882
hMOF-7001875.cif,31,90,0,32,61,6.666666667,5.333333333,0.324468085,1.072978723,0,16.28575,5.12445,0.819545,1694.31,2067.39,0.75381,0.000393721,0.000262187,4.552942901,3.342092317,1.458075126,0.993136879,3.094867776,2.348955437,1.365036722,0.732581024,4.224608164,1.72080018
hMOF-37582.cif,24,80,4,16,58,5,4,0.27027027,0.854054054,0.25,3.3093,2.21032,2.45342,0,0,0.165334,9.00E-17,5.71E-14,0,0,0,0,0,0,0,0,0,0
hMOF-36069.cif,40,80,4,16,60,5,4,0.138888889,0.466666667,0.25,3.44102,2.39767,1.30007,0,0,0.0923522,1.98E-34,7.72E-26,0,0,0,0,0,0,0,0,0,0
hMOF-35229.cif,9,20,2,8,14.5,10,4,0.295454545,0.979090909,0.25,4.61759,4.18024,1.70555,1008.13,591.088,0.687599,9.69015,4.07442,1.587964071,1.774453632,1.654966022,1.508750691,-0.067001951,0.265702941,0.896698802,1.115201668,-0.060080569,0.296312363
hMOF-5073454.cif,6,34,2,8,25.5,5.882352941,4,0.34375,1.08,0.25,8.88734,6.06986,1.14654,1818.33,1585.94,0.610614,3.69E-05,3.10E-05,1.928113398,1.568322528,0.200133137,0.167969152,1.727980261,1.400353376,1.231878185,0.811768576,2.128661188,1.136762866
hMOF-13204.cif,160,144,8,26,63,5.555555556,3.25,0.098265896,0.328786127,0.307692308,7.64305,3.79334,0.917328,1118.23,1219.01,0.617528,0.0290475,0.0150925,2.888707664,2.881943844,2.666521279,2.083609163,0.222186385,0.798334681,1.004358253,0.995660659,0.223154729,0.794870435
hMOF-5079668.cif,54,100,6,16,72.5,2,8,0.123595506,0.411685393,0.375,15.48425,14.94291,0.570217,1376.66,2414.27,0.800874,0.000847327,0.000555104,5.710180127,4.250184623,1.898425183,1.324045054,3.811754944,2.926139569,1.346209297,0.742826544,5.131419944,2.173614144
hMOF-5079769.cif,76,134,6,16,95.5,1.492537313,8,0.094017094,0.313162393,0.375,17.03944,15.48734,0.579448,1470.74,2538.17,0.774071,0.00338028,0.00211602,5.620548036,4.324781038,2.425646407,1.629171563,3.19490163,2.695609476,1.302222254,0.76791807,4.160472,2.070007227
hMOF-1000548.cif,6,32,0,10,25,6.25,5,0.333333333,1.066666667,0,11.94354,11.40232,1.16076,1585.01,1365.5,0.733135,0.000093464,0.000076251,2.941304232,2.502358299,0.54940698,0.441650398,2.391897251,2.0607079,1.177771462,0.849061157,2.817108321,1.749667034
hMOF-5049583.cif,16,48,4,16,30,8.333333333,4,0.37037037,1.17037037,0.25,4.83549,4.4554,2.4978,668.83,267.768,0.552744,8.96559,4.47366,0.992492299,0.692606284,0.99058308,0.672734331,0.001909219,0.019871953,1.435857334,0.696448022,0.002741366,0.013839782
hMOF-13011.cif,56,100,0,13,73,4,3.25,0.075144509,0.25849711,0,9.0561,6.82014,0.581703,2208.71,3796.97,0.724624,0.000511238,0.000378449,6.30916754,4.857697427,2.1348231,1.515984078,4.174344441,3.341713349,1.301404107,0.768400833,5.432509,2.567775321
hMOF-5013774.cif,44,76,0,48,55,10.52631579,6,0.272727273,0.938181818,0,6.75211,3.81353,1.01641,314.299,309.223,0.54141,0.00242252,0.00127051,1.846296409,1.813701104,1.205053401,0.917021644,0.641243008,0.89667946,1.020014348,0.980378366,0.654077069,0.879085144
hMOF-5082288.cif,136,180,8,24,111,2.222222222,6,0.090909091,0.303636364,0.333333333,5.28437,3.58608,0.972934,0,0,0.722996,0.0685516,0.0374964,2.566306852,4.301864599,2.408742788,3.197227206,0.157564064,1.104637392,0.597753902,1.672929272,0.094184534,1.847980228
hMOF-5047372.cif,30,44,2,8,29.5,4.545454545,4,0.11627907,0.390697674,0.25,12.76113,8.04842,0.370028,2349.65,6349.93,0.845409,0.000117969,8.86E-05,8.900855473,6.38008968,0.642047823,0.477773464,8.25880765,5.902316216,1.397898178,0.715359685,11.54497217,4.222279067
hMOF-1107.cif,20,28,0,13,19,14.28571429,3.25,0.2,0.688,0,8.7025,7.21233,0.643805,2566.01,3985.69,0.809528,0.000247999,0.000169055,6.606369545,4.880017039,1.613605381,1.058881456,4.992764164,3.821135583,1.35647595,0.737204371,6.772564511,2.816957856
hMOF-5031960.cif,69,282,12,63,220,4.255319149,5.25,0.257668712,0.847361963,0.19047619,8.86722,7.36438,0.794567,2139.81,2693.05,0.780735,0.00278041,0.00167568,4.94650559,3.715193611,3.770040069,2.389121678,1.176465521,1.326071933,1.334097671,0.749570306,1.569519912,0.993984145
hMOF-1003466.cif,54,90,0,63,64,6.666666667,10.5,0.295774648,1.017464789,0,13.84104,7.44643,0.626347,1989.03,3175.6,0.72183,5.54E-05,4.29E-05,4.426530284,3.324284351,0.297357628,0.226874096,4.129172656,3.097410255,1.33424581,0.749487083,5.509331314,2.321468977
hMOF-5053934.cif,34,104,8,24,75,3.846153846,6,0.275510204,0.87755102,0.333333333,6.60311,4.53983,1.28349,2153.6,1677.93,0.748596,0.00542685,0.00426962,2.82626326,2.668890347,2.664563481,2.202957548,0.161699779,0.4659328,1.06109057,0.94242662,0.171578111,0.439107474
hMOF-35846.cif,6,20,2,8,14.5,10,4,0.363636364,1.167272727,0.25,4.7627,3.7664,2.09984,658.127,313.418,0.756381,0.169485,0.188009,1.354947792,1.616496118,1.358747746,1.569054524,-0.003799954,0.047441594,0.839882377,1.190642913,-0.003191514,0.056485998
hMOF-6003965.cif,18,60,12,20,49,6.666666667,5,0.280701754,0.923508772,0.6,13.46607,13.08508,0.89216,1063.67,1192.24,0.742998,0.00101591,0.000698822,3.797453604,3.501144446,2.562693042,1.952879403,1.234760562,1.548265043,1.086808486,0.920125315,1.341948256,1.42459786
hMOF-34281.cif,42,46,2,8,25.5,4.347826087,4,0.1,0.336,0.25,10.60432,7.19532,0.683271,1911.79,2798,0.787218,0.00556348,0.00304415,6.148320581,4.635326501,4.725187696,2.980663643,1.423132885,1.654662858,1.329066608,0.752407738,1.891438397,1.244981138
hMOF-1004551.cif,26,86,0,32,62,6.976744186,5.333333333,0.32183908,1.181609195,0,9.84192,4.96906,1.05949,1716.67,1620.28,0.636006,0.00117065,0.000695482,3.093315284,2.320251086,2.568428898,1.673890467,0.524886386,0.646360619,1.335856401,0.748583455,0.701172838,0.483854866
hMOF-5067097.cif,12,42,2,8,28.5,4.761904762,4,0.317073171,0.987317073,0.25,8.80203,6.98465,1.66229,1567.2,942.796,0.670229,0.00172083,0.00106093,2.103251967,1.544842145,1.900174164,1.251397487,0.203077803,0.293444658,1.364199129,0.733030816,0.277038562,0.215103977
hMOF-3001014.cif,28,32,8,32,17,25,4,0.37037037,1.244444444,0.25,14.21335,10.27812,0.437951,2299.03,5249.5,0.814969,1.71E-05,1.53E-05,0.964423133,0.84658481,0.088789433,0.074212901,0.8756337,0.772371909,1.141478459,0.87605683,0.999517006,0.676641686
hMOF-1004643.cif,28,86,0,32,61,6.976744186,5.333333333,0.318181818,1.029090909,0,10.33703,3.91714,1.60088,1201.95,750.805,0.59658,0.00295201,0.00195192,1.889146407,1.543576922,1.618673133,1.130875883,0.270473274,0.41270104,1.226331581,0.815440143,0.331689917,0.336532995
hMOF-2016.cif,28,144,0,52,121,11.11111111,3.25,0.276923077,0.915692308,0,5.05559,3.9047,1.43805,297.593,206.943,0.420285,0.000777602,0.000635828,0.882676864,0.838289765,0.756706054,0.624595511,0.125970809,0.213694254,1.055062415,0.947811225,0.132907066,0.202541813
hMOF-5067489.cif,18,26,2,8,8.5,7.692307692,4,0.378378378,1.174054054,0.25,4.79254,2.35963,3.41688,0,0,0.20153,0.0253625,0.01979,0.275008787,0.212142157,0.275918563,0.21033885,-0.000909776,0.001803307,1.298943205,0.7698566,-0.001181748,0.001388288
hMOF-5011508.cif,8,44,0,26,33,18.18181818,3.25,0.411764706,1.341176471,0,5.4424,4.24074,2.02515,865.137,427.197,0.448088,0.00575896,0.00338022,1.024145729,0.852172915,0.955776561,0.571267312,0.068369168,0.280905604,1.204216585,0.830415402,0.082331286,0.23326834
hMOF-6005002.cif,13,44,2,14,33.5,4.545454545,7,0.297619048,0.962857143,0.142857143,13.3492,12.96332,1.0224,1632.04,1596.29,0.850317,0.000930018,0.000635269,4.242603207,3.593082888,2.673111683,1.969169834,1.569491524,1.623913054,1.183138953,0.845209261,1.856926558,1.372546352
hMOF-1003027.cif,14,40,0,10,31,5,5,0.222222222,0.724444444,0,5.90227,4.53128,1.41074,530.072,375.739,0.71709,0.00710328,0.00841711,1.862409221,2.732375058,1.812736479,2.304022252,0.049672742,0.428352806,0.682975892,1.464180525,0.033925285,0.627185836
hMOF-7001287.cif,21,68,0,32,49,8.823529412,5.333333333,0.349315068,1.139178082,0,11.06278,3.42733,1.6601,0,0,0.546777,0.000767741,0.000464334,1.638452842,1.199688467,1.370284085,0.86248653,0.268168757,0.337201937,1.368472377,0.730741824,0.366981537,0.246407558
hMOF-5031537.cif,66,342,18,75,266.5,3.50877193,6.25,0.289340102,0.919796954,0.24,11.99176,10.81805,0.79024,2145.84,2715.43,0.841709,0.000294314,0.000197586,5.128637001,3.794734393,1.335460703,0.908977901,3.793176298,2.885756491,1.35422601,0.738429178,5.136818004,2.130926795
hMOF-5083056.cif,24,198,36,36,142,3.03030303,6,0.387096774,1.238709677,1,7.82429,4.63647,1.14213,1124.05,984.165,0.63007,0.00208845,0.00132196,1.965965204,1.788518355,1.672858217,1.266358708,0.293106987,0.522159647,1.101420101,0.907918785,0.322833927,0.474078553
hMOF-5010529.cif,36,92,0,26,65,8.695652174,3.25,0.252747253,0.928791209,0,6.22593,3.87181,1.12329,841.427,749.072,0.525363,0.00328531,0.00195424,2.163237627,1.949093811,1.8052153,1.51181409,0.358022328,0.437279722,1.112095437,0.899203401,0.398154997,0.393203413
hMOF-7514.cif,12,32,0,13,23,12.5,3.25,0.304347826,1.109565217,0,8.08546,5.37732,0.818489,2493.18,3046.08,0.683764,0.000169195,0.000115766,4.1726084,3.147797064,1.059988769,0.731334542,3.112619631,2.416462522,1.328224464,0.752884793,4.13425754,1.819317885
hMOF-5075344.cif,13,32,2,8,15.5,6.25,4,0.397435897,1.227692308,0.25,6.9661,5.6619,2.42045,1287.4,531.885,0.559563,0.0100715,0.00506029,1.148089742,0.809273443,1.093132998,0.620409839,0.054956744,0.188863605,1.421513932,0.703475342,0.078121777,0.132860889
